metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;44	71.18506653523903	55	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;45	71.18506653523903	70	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;46	71.18506653523903	63	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;47	71.18506653523903	56	41
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;48	71.18506653523903	50	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;49	71.18506653523903	44	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;50	71.18506653523903	49	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;51	71.18506653523903	52	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;52	71.18506653523903	66	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;53	71.18506653523903	47	30
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;54	71.18506653523903	71	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;55	71.18506653523903	70	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;56	71.18506653523903	62	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;57	71.18506653523903	29	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;58	71.18506653523903	65	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;59	71.18506653523903	47	43
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;60	71.18506653523903	51	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;61	71.18506653523903	52	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;62	71.18506653523903	55	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;63	71.18506653523903	50	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;64	71.18506653523903	51	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;65	71.18506653523903	51	41
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;66	71.18506653523903	63	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;67	71.18506653523903	100	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;68	71.18506653523903	16	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;69	71.18506653523903	65	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;70	71.18506653523903	53	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;71	71.18506653523903	56	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;72	71.18506653523903	56	41
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;73	71.18506653523903	60	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;74	71.18506653523903	60	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;75	71.18506653523903	57	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;76	71.18506653523903	56	41
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;77	71.18506653523903	54	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;78	71.18506653523903	76	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;79	71.18506653523903	54	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;80	71.18506653523903	70	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;81	71.18506653523903	52	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;82	71.18506653523903	63	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;83	71.18506653523903	52	42
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;84	71.18506653523903	56	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;85	71.18506653523903	54	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;86	71.18506653523903	56	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;87	71.18506653523903	47	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;88	71.18506653523903	52	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;89	71.18506653523903	63	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;90	71.18506653523903	58	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;91	71.18506653523903	59	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;92	71.18506653523903	53	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;93	71.18506653523903	53	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;94	71.18506653523903	51	29
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;95	71.18506653523903	59	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;96	71.18506653523903	55	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;97	71.18506653523903	60	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;98	71.18506653523903	49	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;99	71.18506653523903	79	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;100	71.18506653523903	73	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;101	71.18506653523903	58	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;102	71.18506653523903	20	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;103	71.18506653523903	58	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;104	71.18506653523903	68	42
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;105	71.18506653523903	48	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;106	71.18506653523903	52	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;107	71.18506653523903	63	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;108	71.18506653523903	52	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;109	71.18506653523903	58	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;110	71.18506653523903	54	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;111	71.18506653523903	75	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;112	71.18506653523903	48	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;113	71.18506653523903	26	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;114	71.18506653523903	70	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;115	71.18506653523903	46	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;116	71.18506653523903	47	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;117	71.18506653523903	56	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;118	71.18506653523903	56	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;119	71.18506653523903	16	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;120	71.18506653523903	56	30
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;121	71.18506653523903	92	15
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;122	71.18506653523903	17	31
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;123	71.18506653523903	61	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;124	71.18506653523903	63	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;125	71.18506653523903	58	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;126	71.18506653523903	53	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;127	71.18506653523903	62	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;128	71.18506653523903	50	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;129	71.18506653523903	47	44
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;130	71.18506653523903	59	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;131	71.18506653523903	66	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;132	71.18506653523903	57	30
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;133	71.18506653523903	60	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;134	71.18506653523903	64	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;135	71.18506653523903	57	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;136	71.18506653523903	55	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;137	71.18506653523903	41	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;138	71.18506653523903	66	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;139	71.18506653523903	50	29
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;140	71.18506653523903	57	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;141	71.18506653523903	98	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;142	71.18506653523903	56	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;143	71.18506653523903	54	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;144	71.18506653523903	64	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;145	71.18506653523903	44	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;146	71.18506653523903	48	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;147	71.18506653523903	24	30
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;148	71.18506653523903	59	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;149	71.18506653523903	65	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;150	71.18506653523903	73	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;151	71.18506653523903	53	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;152	71.18506653523903	35	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;153	71.18506653523903	58	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;154	71.18506653523903	22	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;155	71.18506653523903	60	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;156	71.18506653523903	97	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;157	71.18506653523903	35	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;158	71.18506653523903	88	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;159	71.18506653523903	23	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;160	71.18506653523903	54	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;161	71.18506653523903	54	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;162	71.18506653523903	55	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;163	71.18506653523903	69	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;164	71.18506653523903	70	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;165	71.18506653523903	67	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;166	71.18506653523903	46	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;167	71.18506653523903	58	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;168	71.18506653523903	72	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;169	71.18506653523903	58	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;170	71.18506653523903	50	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;171	71.18506653523903	59	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;172	71.18506653523903	88	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;173	71.18506653523903	32	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;174	71.18506653523903	58	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;175	71.18506653523903	47	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;176	71.18506653523903	53	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;177	71.18506653523903	57	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;178	71.18506653523903	88	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;179	71.18506653523903	52	31
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;180	71.18506653523903	52	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;181	71.18506653523903	65	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;182	71.18506653523903	51	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;183	71.18506653523903	59	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;184	71.18506653523903	30	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;185	71.18506653523903	55	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;186	71.18506653523903	57	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;187	71.18506653523903	56	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;188	71.18506653523903	64	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;189	71.18506653523903	45	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;190	71.18506653523903	53	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;191	71.18506653523903	70	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;192	71.18506653523903	65	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;193	71.18506653523903	60	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;194	71.18506653523903	70	40
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;195	71.18506653523903	59	39
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;196	71.18506653523903	46	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;197	71.18506653523903	54	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;198	71.18506653523903	63	38
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;199	71.18506653523903	49	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;200	71.18506653523903	61	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;201	71.18506653523903	55	36
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;202	71.18506653523903	58	29
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;203	71.18506653523903	59	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;204	71.18506653523903	95	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;205	71.18506653523903	56	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;206	71.18506653523903	11	37
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;207	71.18506653523903	58	35
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;208	71.18506653523903	51	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;209	71.18506653523903	56	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;210	71.18506653523903	49	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;211	71.18506653523903	47	28
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;212	71.18506653523903	55	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;213	71.18506653523903	50	34
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;214	71.18506653523903	49	32
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;215	71.18506653523903	51	33
urn:cts:greekLit:tlg0012.tlg001;Homer;Iliad;tlg0012.tlg001.perseus-eng3;216	71.18506653523903	59	34
