metadata	chunk_size	en_wordcount	gr_wordcount
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;24	14.981751824817518	45	32
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;25	14.981751824817518	26	21
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;26	14.981751824817518	21	15
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;27	14.981751824817518	10	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;28	14.981751824817518	8	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;29	14.981751824817518	7	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;30	14.981751824817518	10	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;31	14.981751824817518	9	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;32	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;33	14.981751824817518	10	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;34	14.981751824817518	10	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;35	14.981751824817518	13	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;36	14.981751824817518	10	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;37	14.981751824817518	14	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;38	14.981751824817518	10	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;39	14.981751824817518	9	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;40	14.981751824817518	11	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;41	14.981751824817518	11	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;42	14.981751824817518	14	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;43	14.981751824817518	11	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;44	14.981751824817518	12	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;45	14.981751824817518	22	10
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;46	14.981751824817518	25	16
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;47	14.981751824817518	11	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;48	14.981751824817518	13	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;49	14.981751824817518	41	31
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;50	14.981751824817518	11	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;51	14.981751824817518	28	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;52	14.981751824817518	30	20
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;53	14.981751824817518	10	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;54	14.981751824817518	21	14
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;55	14.981751824817518	27	19
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;56	14.981751824817518	5	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;57	14.981751824817518	22	20
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;58	14.981751824817518	30	23
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;59	14.981751824817518	5	4
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;60	14.981751824817518	25	17
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;61	14.981751824817518	28	20
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;62	14.981751824817518	5	3
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;63	14.981751824817518	19	15
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;64	14.981751824817518	45	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;65	14.981751824817518	38	19
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;66	14.981751824817518	5	3
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;67	14.981751824817518	39	25
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;68	14.981751824817518	43	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;69	14.981751824817518	34	25
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;70	14.981751824817518	41	27
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;71	14.981751824817518	27	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;72	14.981751824817518	13	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;73	14.981751824817518	31	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;74	14.981751824817518	13	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;75	14.981751824817518	20	14
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;76	14.981751824817518	28	19
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;77	14.981751824817518	20	14
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;78	14.981751824817518	35	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;79	14.981751824817518	18	12
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;80	14.981751824817518	15	11
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;81	14.981751824817518	22	16
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;82	14.981751824817518	15	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;83	14.981751824817518	9	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;84	14.981751824817518	25	19
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;85	14.981751824817518	32	17
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;86	14.981751824817518	7	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;87	14.981751824817518	31	21
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;88	14.981751824817518	41	25
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;89	14.981751824817518	30	23
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;90	14.981751824817518	39	27
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;91	14.981751824817518	23	21
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;92	14.981751824817518	24	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;93	14.981751824817518	24	17
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;94	14.981751824817518	10	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;95	14.981751824817518	12	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;96	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;97	14.981751824817518	13	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;98	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;99	14.981751824817518	11	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;100	14.981751824817518	8	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;101	14.981751824817518	10	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;102	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;103	14.981751824817518	13	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;104	14.981751824817518	8	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;105	14.981751824817518	8	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;106	14.981751824817518	16	12
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;107	14.981751824817518	9	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;108	14.981751824817518	23	18
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;109	14.981751824817518	19	15
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;110	14.981751824817518	51	31
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;111	14.981751824817518	17	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;112	14.981751824817518	27	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;113	14.981751824817518	36	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;114	14.981751824817518	12	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;115	14.981751824817518	47	28
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;116	14.981751824817518	2	1
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;117	14.981751824817518	2	1
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;118	14.981751824817518	6	3
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;119	14.981751824817518	16	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;120	14.981751824817518	18	15
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;121	14.981751824817518	12	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;122	14.981751824817518	7	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;123	14.981751824817518	12	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;124	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;125	14.981751824817518	9	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;126	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;127	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;128	14.981751824817518	12	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;129	14.981751824817518	13	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;130	14.981751824817518	11	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;131	14.981751824817518	10	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;132	14.981751824817518	11	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;133	14.981751824817518	13	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;134	14.981751824817518	10	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;135	14.981751824817518	11	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;136	14.981751824817518	10	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;137	14.981751824817518	13	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;138	14.981751824817518	9	4
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;139	14.981751824817518	8	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;140	14.981751824817518	14	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;141	14.981751824817518	13	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;142	14.981751824817518	11	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;143	14.981751824817518	8	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;144	14.981751824817518	10	8
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;145	14.981751824817518	9	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;146	14.981751824817518	10	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;147	14.981751824817518	9	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;148	14.981751824817518	9	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;149	14.981751824817518	10	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;150	14.981751824817518	10	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;151	14.981751824817518	12	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;152	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;153	14.981751824817518	13	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;154	14.981751824817518	10	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;155	14.981751824817518	7	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;156	14.981751824817518	7	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;157	14.981751824817518	7	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;158	14.981751824817518	3	2
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;159	14.981751824817518	8	5
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;160	14.981751824817518	20	12
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;161	14.981751824817518	54	30
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;162	14.981751824817518	20	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;163	14.981751824817518	30	16
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;164	14.981751824817518	37	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;165	14.981751824817518	29	18
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;166	14.981751824817518	13	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;167	14.981751824817518	53	32
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;168	14.981751824817518	39	33
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;169	14.981751824817518	41	26
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;170	14.981751824817518	20	11
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;171	14.981751824817518	46	32
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;172	14.981751824817518	38	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;173	14.981751824817518	39	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;174	14.981751824817518	55	32
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;175	14.981751824817518	38	33
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;176	14.981751824817518	37	24
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;177	14.981751824817518	11	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;178	14.981751824817518	54	29
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;179	14.981751824817518	43	28
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;180	14.981751824817518	7	6
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;181	14.981751824817518	15	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;182	14.981751824817518	20	12
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;183	14.981751824817518	44	33
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;184	14.981751824817518	49	32
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;185	14.981751824817518	45	37
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;186	14.981751824817518	34	34
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;187	14.981751824817518	38	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;188	14.981751824817518	16	9
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;189	14.981751824817518	43	31
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;190	14.981751824817518	32	31
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;191	14.981751824817518	41	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;192	14.981751824817518	18	16
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;193	14.981751824817518	45	30
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;194	14.981751824817518	16	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;195	14.981751824817518	24	18
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;196	14.981751824817518	10	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;197	14.981751824817518	32	28
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;198	14.981751824817518	41	34
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;199	14.981751824817518	28	22
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;200	14.981751824817518	10	12
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;201	14.981751824817518	28	21
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;202	14.981751824817518	17	19
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;203	14.981751824817518	29	13
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;204	14.981751824817518	31	24
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;205	14.981751824817518	29	24
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;206	14.981751824817518	7	7
urn:cts:greekLit:tlg0006.tlg005;Euripides;Hippolytus;tlg0006.tlg005.perseus-eng2;207	14.981751824817518	15	7
